Time,IMF B_x,IMF B_y,IMF B_z,IMF B_tot,n,T,V_x,V_y,V_z,V_tot
2008-05-27T23:01:20.386Z,17.133,-2.86539,54.626,57.3215,0.4467842,18809452.2,9.6858325,-8.2986137,0.41762236,12.761533959342659
2008-05-27T23:01:23.386Z,17.1146,-3.12673,54.3886,57.1035,0.42125367,19436247.37333333,0.094379001,-7.5411417,-2.5302425,7.9548634585462805
2008-05-27T23:01:26.387Z,17.1863,-2.88186,54.4841,57.203,0.4467842,18248780.893333334,5.7773392,7.020185,-6.4726494,11.160458589206897
2008-05-27T23:01:29.387Z,17.5665,-3.12226,54.3478,57.2015,0.42125362,19459365.01333333,-4.645379,-8.3026448,-11.559145,14.970881398890082
2008-05-27T23:01:32.387Z,17.1476,-3.072,54.2025,56.9332,0.3957231,20981810.88,-7.8690818,-4.2283822,-0.73334494,8.96322816876775
2008-05-27T23:01:35.387Z,17.2423,-2.52013,54.4515,57.1718,0.47231466,17999322.119999997,3.4006259,-6.8701505,-4.7153757,8.999888465783982
2008-05-27T23:01:38.387Z,17.4319,-2.82059,54.313,57.1115,0.49784519,16716124.319999998,10.543951,-12.675877,-5.1951751,17.287064664921864
2008-05-27T23:01:41.387Z,17.2686,-2.88323,54.2293,56.9853,0.65102832,13017394.101333333,6.8289676,-3.8952739,-8.6765218,11.708543367291519
2008-05-27T23:01:44.387Z,17.2239,-2.78078,54.2142,56.9524,0.47231466,17470090.293333333,6.5594746,-1.9193902,-1.9600476,7.110031811614275
2008-05-27T23:01:47.387Z,17.4325,-2.81389,54.3026,57.1015,0.3957231,20519521.88,-4.0543334,-8.1014348,-7.3280905,11.652114636974563
2008-05-27T23:01:50.388Z,17.3637,-3.02976,54.1548,56.951,0.42125362,19350389.586666666,-3.6920422,3.2489521,-1.7624823,5.2242903070645434
2008-05-27T23:01:53.388Z,17.3428,-2.96421,54.1211,56.9091,0.47231466,17681551.333333336,3.2360696,-2.3393592,2.0135975,4.472060242737686
2008-05-27T23:01:56.388Z,17.3184,-2.93262,54.1502,56.9278,0.37019257,22065140.293333333,-8.1091523,-3.5959678,-6.9434566,11.265031069611645
2008-05-27T23:01:59.388Z,17.1783,-3.03782,54.0583,56.8034,0.37019257,21742007.213333335,-1.9969825,5.0464438,4.6629886,7.155277549864481
2008-05-27T23:02:02.388Z,17.2755,-2.81285,54.1037,56.8644,0.44678414,18303957.066666666,-4.5188213,-2.0802576,1.7896373,5.286777779445883
2008-05-27T23:02:05.388Z,17.3434,-2.95715,54.1107,56.899,0.54890617,15168786.013333334,5.572724,2.411104,-3.3628987,6.941020310116784
2008-05-27T23:02:08.388Z,17.2009,-3.08499,54.0607,56.815,0.77868084,11005687.688,4.2836298,0.71975396,-1.7018579,4.665174202339729
2008-05-27T23:02:11.388Z,17.0849,-2.87185,54.1015,56.8077,0.65102824,12947946.795999998,1.5569877,1.7842195,-2.6986838,3.5903403981397055
2008-05-27T23:02:14.389Z,17.0339,-2.83167,54.2016,56.8857,0.57443669,14661240.77333333,0.43440858,-7.1816181,-2.2903996,7.550515192773628
2008-05-27T23:02:17.389Z,17.1748,-3.06968,54.1213,56.864,0.52337565,15856949.05333333,1.7083182,2.0604253,1.8327726,3.243880221685457
2008-05-27T23:02:20.389Z,17.1771,-3.04669,54.0794,56.8236,0.47231461,17147710.44,4.0795561,-5.0989635,-0.13967218,6.531593608396453
2008-05-27T23:02:23.389Z,17.0341,-3.18018,54.0399,56.7502,0.49784513,16338890.773333335,3.4375772,-1.8787916,-5.8756984,7.061913803633755
2008-05-27T23:02:26.389Z,17.0114,-3.13161,54.0376,56.7385,0.47231461,17879393.2,-5.7214047,1.0323966,-2.2044937,6.217725223440912
2008-05-27T23:02:29.389Z,17.0814,-2.9037,54.1645,56.8682,0.54890617,15851350.893333336,2.32564,2.0193038,-3.6590684,4.7827785650365415
2008-05-27T23:02:32.389Z,16.9859,-3.11098,54.0877,56.7775,0.49784513,16990069.533333335,-6.5261096,6.3061115,-2.9281836,9.53579613650341
2008-05-27T23:02:35.389Z,17.0555,-3.23831,54.0633,56.7822,0.44678409,18395950.866666667,3.0652564,-3.0364205,-3.0882187,5.305915659864082
2008-05-27T23:02:38.390Z,17.0323,-3.19539,54.0715,56.7806,0.39572305,20668414.453333333,-3.4010696,0.7556988,-4.3422532,5.567182227417731
2008-05-27T23:02:41.390Z,17.173,-3.08383,54.1529,56.8943,0.44678409,18184195.186666667,-11.792413,-8.889256,-1.5738084,14.851153136238802
2008-05-27T23:02:44.390Z,17.0781,-3.28545,54.0657,56.794,0.42125357,19423355.52,-5.6692783,-2.1367707,-1.4210107,6.223003846756313
2008-05-27T23:02:47.390Z,17.1696,-3.11708,54.2158,56.9549,0.42125357,19785850.493333332,2.5648829,1.2590407,-2.6740408,3.9133492017750653
2008-05-27T23:02:50.390Z,17.0521,-3.27048,54.1262,56.8429,0.47231461,17389922.69333333,-9.4716309,-1.6392314,-0.15716205,9.613717875959383
2008-05-27T23:02:53.390Z,17.0068,-3.17369,54.1216,56.8195,0.42125357,19765551.653333332,-9.221685,1.2829284,-2.4653344,9.631368190583046
2008-05-27T23:02:56.390Z,17.1226,-3.03654,54.2426,56.962,0.39572305,20092563.773333333,9.6819053,-1.7159905,-6.4664157,11.768536257303404
2008-05-27T23:02:59.391Z,17.1226,-3.03618,54.2427,56.962,0.44678404,18403478.106666666,-6.3433964,-2.6789739,-10.237286,12.337649844691255
2008-05-27T23:03:02.391Z,16.9807,-3.15836,54.1822,56.8686,0.44678404,18790490.84,6.0400089,-2.5920346,3.4012947,7.400618657647782
2008-05-27T23:03:05.391Z,17.0739,-2.97299,54.3009,56.9995,0.47231455,17487829.4,7.0416436,-1.4354217,-3.9871194,8.218412325754178
2008-05-27T23:03:08.391Z,17.2853,-2.97776,54.3369,57.0977,0.49784507,17337172.853333335,-0.66204633,6.5619505,-7.2717546,9.817123543591467
2008-05-27T23:03:11.391Z,17.2374,-3.25885,54.2229,56.9901,0.52337558,15972058.559999999,-8.4146394,10.212794,-1.9198488,13.371355089643302
2008-05-27T23:03:14.391Z,17.1875,-3.20733,54.3021,57.0475,0.47231455,18413737.146666665,3.8607578,-2.7648006,-6.6113559,8.139999999047053
2008-05-27T23:03:17.391Z,17.0704,-3.0055,54.3638,57.0601,0.44678404,18664845.826666668,-0.9352469,11.52184,-0.98748119,11.601836184421991
2008-05-27T23:03:20.391Z,16.7933,-2.83271,54.279,56.888,0.44678404,19103415.53333333,0.31674318,-1.9970819,-1.7402875,2.6678198852322046
2008-05-27T23:03:23.392Z,16.9108,-2.67857,54.3685,57.0008,0.47231455,17567076.733333334,0.49057159,2.4362136,4.8449708,5.445139047131186
2008-05-27T23:03:26.392Z,16.762,-2.86865,54.4338,57.0284,0.42125352,19896576.746666666,-21.284911,9.8550608,-2.8042168,23.62272828254645
2008-05-27T23:03:29.392Z,16.8317,-2.99596,54.4094,57.0321,0.49784507,16680323.626666667,-0.7962979,0.21914956,2.4804208,2.614307598632044
2008-05-27T23:03:32.392Z,16.7852,-2.91048,54.4257,57.0296,0.49784507,16604352.52,-4.4978163,1.7892843,-3.8447105,6.181722138982181
2008-05-27T23:03:35.392Z,16.8322,-2.98957,54.399,57.022,0.5489061,16005580.24,-7.2433798,0.89753285,-0.26428512,7.303558226544824
2008-05-27T23:03:38.392Z,16.7864,-2.89843,54.4048,57.0094,0.47231455,17521600.093333334,-1.266828,-2.3472964,3.514781,4.412294080067416
2008-05-27T23:03:41.392Z,16.7858,-2.90372,54.4153,57.0195,0.395723,20594857.693333335,-2.8867321,-6.3492436,7.5836202,10.303271900088797
2008-05-27T23:03:44.392Z,16.7182,-3.10829,54.2466,56.8494,0.44678404,19127309.213333335,-11.377367,-3.8058139,1.9163869,12.149124990904234
